"Step","prior10-4cycle - train_metric","prior10-4cycle - train_metric__MIN","prior10-4cycle - train_metric__MAX"
"1433","0.75788","0.75788","0.75788"
"1434","0.76376","0.76376","0.76376"
"1435","0.75892","0.75892","0.75892"
"1436","0.76056","0.76056","0.76056"
"1437","0.76576","0.76576","0.76576"
"1438","0.7666","0.7666","0.7666"
"1439","0.76824","0.76824","0.76824"
"1440","0.7622","0.7622","0.7622"
"1441","0.76128","0.76128","0.76128"
"1442","0.76024","0.76024","0.76024"
"1443","0.76288","0.76288","0.76288"
"1444","0.76244","0.76244","0.76244"
"1445","0.75","0.75","0.75"
"1446","0.75336","0.75336","0.75336"
"1447","0.75584","0.75584","0.75584"
"1448","0.7616","0.7616","0.7616"
"1449","0.75896","0.75896","0.75896"
"1450","0.76208","0.76208","0.76208"
"1451","0.76256","0.76256","0.76256"
"1452","0.76052","0.76052","0.76052"
"1453","0.75928","0.75928","0.75928"
"1454","0.76148","0.76148","0.76148"
"1455","0.75816","0.75816","0.75816"
"1456","0.7632","0.7632","0.7632"
"1457","0.75696","0.75696","0.75696"
"1458","0.7594","0.7594","0.7594"
"1459","0.76344","0.76344","0.76344"
"1460","0.76016","0.76016","0.76016"
"1461","0.7614","0.7614","0.7614"
"1462","0.76408","0.76408","0.76408"
"1463","0.76072","0.76072","0.76072"
"1464","0.75948","0.75948","0.75948"
"1465","0.75992","0.75992","0.75992"
"1466","0.75248","0.75248","0.75248"
"1467","0.76404","0.76404","0.76404"
"1468","0.75764","0.75764","0.75764"
"1469","0.75532","0.75532","0.75532"
"1470","0.755","0.755","0.755"
"1471","0.7558","0.7558","0.7558"
"1472","0.75936","0.75936","0.75936"
"1473","0.75752","0.75752","0.75752"
"1474","0.75796","0.75796","0.75796"
"1475","0.75836","0.75836","0.75836"
"1476","0.75512","0.75512","0.75512"
"1477","0.75424","0.75424","0.75424"
"1478","0.75716","0.75716","0.75716"
"1479","0.75856","0.75856","0.75856"
"1480","0.7586","0.7586","0.7586"
"1481","0.76208","0.76208","0.76208"
"1482","0.76012","0.76012","0.76012"
"1483","0.7554","0.7554","0.7554"
"1484","0.75664","0.75664","0.75664"
"1485","0.75832","0.75832","0.75832"
"1486","0.75792","0.75792","0.75792"
"1487","0.75876","0.75876","0.75876"
"1488","0.75776","0.75776","0.75776"
"1489","0.76132","0.76132","0.76132"
"1490","0.75548","0.75548","0.75548"
"1491","0.7598","0.7598","0.7598"
"1492","0.75892","0.75892","0.75892"
"1493","0.75776","0.75776","0.75776"
"1494","0.763","0.763","0.763"
"1495","0.76312","0.76312","0.76312"
"1496","0.75864","0.75864","0.75864"
"1497","0.75644","0.75644","0.75644"
"1498","0.76028","0.76028","0.76028"
"1499","0.76336","0.76336","0.76336"
"1500","0.75944","0.75944","0.75944"
"1501","0.7598","0.7598","0.7598"
"1502","0.76016","0.76016","0.76016"
"1503","0.75956","0.75956","0.75956"
"1504","0.76224","0.76224","0.76224"
"1505","0.75796","0.75796","0.75796"
"1506","0.75592","0.75592","0.75592"
"1507","0.75512","0.75512","0.75512"
"1508","0.75676","0.75676","0.75676"
"1509","0.75812","0.75812","0.75812"
"1510","0.76128","0.76128","0.76128"
"1511","0.75736","0.75736","0.75736"
"1512","0.756","0.756","0.756"
"1513","0.75748","0.75748","0.75748"
"1514","0.7586","0.7586","0.7586"
"1515","0.76164","0.76164","0.76164"
"1516","0.75764","0.75764","0.75764"
"1517","0.75444","0.75444","0.75444"
"1518","0.761","0.761","0.761"
"1519","0.75664","0.75664","0.75664"
"1520","0.75892","0.75892","0.75892"
"1521","0.76028","0.76028","0.76028"
"1522","0.76288","0.76288","0.76288"
"1523","0.75412","0.75412","0.75412"
"1524","0.7574","0.7574","0.7574"
"1525","0.75888","0.75888","0.75888"
"1526","0.76004","0.76004","0.76004"
"1527","0.75532","0.75532","0.75532"
"1528","0.75776","0.75776","0.75776"
"1529","0.758","0.758","0.758"
"1530","0.75456","0.75456","0.75456"
"1531","0.7566","0.7566","0.7566"
"1532","0.75808","0.75808","0.75808"
"1533","0.76164","0.76164","0.76164"
"1534","0.75944","0.75944","0.75944"
"1535","0.76044","0.76044","0.76044"
"1536","0.7592","0.7592","0.7592"
"1537","0.75476","0.75476","0.75476"
"1538","0.7578","0.7578","0.7578"
"1539","0.75896","0.75896","0.75896"
"1540","0.75732","0.75732","0.75732"
"1541","0.75892","0.75892","0.75892"
"1542","0.7576","0.7576","0.7576"
"1543","0.76164","0.76164","0.76164"
"1544","0.75864","0.75864","0.75864"
"1545","0.7546","0.7546","0.7546"
"1546","0.75648","0.75648","0.75648"
"1547","0.75912","0.75912","0.75912"
"1548","0.7532","0.7532","0.7532"
"1549","0.7604","0.7604","0.7604"
"1550","0.75624","0.75624","0.75624"
"1551","0.76332","0.76332","0.76332"
"1552","0.75684","0.75684","0.75684"
"1553","0.75548","0.75548","0.75548"
"1554","0.7594","0.7594","0.7594"
"1555","0.75484","0.75484","0.75484"
"1556","0.75728","0.75728","0.75728"
"1557","0.75976","0.75976","0.75976"
"1558","0.76076","0.76076","0.76076"
"1559","0.75764","0.75764","0.75764"
"1560","0.75432","0.75432","0.75432"
"1561","0.75508","0.75508","0.75508"
"1562","0.76128","0.76128","0.76128"
"1563","0.7618","0.7618","0.7618"
"1564","0.75668","0.75668","0.75668"
"1565","0.7568","0.7568","0.7568"
"1566","0.76156","0.76156","0.76156"
"1567","0.75388","0.75388","0.75388"
"1568","0.75596","0.75596","0.75596"
"1569","0.75552","0.75552","0.75552"
"1570","0.75812","0.75812","0.75812"
"1571","0.7604","0.7604","0.7604"
"1572","0.75904","0.75904","0.75904"
"1573","0.7564","0.7564","0.7564"
"1574","0.76048","0.76048","0.76048"
"1575","0.75784","0.75784","0.75784"
"1576","0.75992","0.75992","0.75992"
"1577","0.7558","0.7558","0.7558"
"1578","0.75768","0.75768","0.75768"
"1579","0.76388","0.76388","0.76388"
"1580","0.76","0.76","0.76"
"1581","0.75856","0.75856","0.75856"
"1582","0.76052","0.76052","0.76052"
"1583","0.75732","0.75732","0.75732"
"1584","0.76144","0.76144","0.76144"
"1585","0.75236","0.75236","0.75236"
"1586","0.75356","0.75356","0.75356"
"1587","0.75916","0.75916","0.75916"
"1588","0.7626","0.7626","0.7626"
"1589","0.75388","0.75388","0.75388"
"1590","0.7614","0.7614","0.7614"
"1591","0.76236","0.76236","0.76236"
"1592","0.76004","0.76004","0.76004"
"1593","0.75572","0.75572","0.75572"
"1594","0.76148","0.76148","0.76148"
"1595","0.75724","0.75724","0.75724"
"1596","0.75576","0.75576","0.75576"
"1597","0.75856","0.75856","0.75856"
"1598","0.75668","0.75668","0.75668"
"1599","0.7588","0.7588","0.7588"
"1600","0.75876","0.75876","0.75876"
"1601","0.76064","0.76064","0.76064"
"1602","0.75432","0.75432","0.75432"
"1603","0.7572","0.7572","0.7572"
"1604","0.75564","0.75564","0.75564"
"1605","0.7562","0.7562","0.7562"
"1606","0.75952","0.75952","0.75952"
"1607","0.7584","0.7584","0.7584"
"1608","0.76232","0.76232","0.76232"
"1609","0.75832","0.75832","0.75832"
"1610","0.76016","0.76016","0.76016"
"1611","0.75852","0.75852","0.75852"
"1612","0.75688","0.75688","0.75688"
"1613","0.75896","0.75896","0.75896"
"1614","0.75716","0.75716","0.75716"
"1615","0.75712","0.75712","0.75712"
"1616","0.75676","0.75676","0.75676"
"1617","0.75976","0.75976","0.75976"
"1618","0.75964","0.75964","0.75964"
"1619","0.75896","0.75896","0.75896"
"1620","0.75864","0.75864","0.75864"
"1621","0.76232","0.76232","0.76232"
"1622","0.76156","0.76156","0.76156"
"1623","0.76352","0.76352","0.76352"
"1624","0.75756","0.75756","0.75756"
"1625","0.75752","0.75752","0.75752"
"1626","0.75472","0.75472","0.75472"
"1627","0.7574","0.7574","0.7574"
"1628","0.75748","0.75748","0.75748"
"1629","0.76008","0.76008","0.76008"
"1630","0.75908","0.75908","0.75908"
"1631","0.75392","0.75392","0.75392"
"1632","0.75776","0.75776","0.75776"
"1633","0.75808","0.75808","0.75808"
"1634","0.7594","0.7594","0.7594"
"1635","0.75608","0.75608","0.75608"
"1636","0.75696","0.75696","0.75696"
"1637","0.76296","0.76296","0.76296"
"1638","0.75612","0.75612","0.75612"
"1639","0.75636","0.75636","0.75636"
"1640","0.75988","0.75988","0.75988"
"1641","0.75608","0.75608","0.75608"
"1642","0.76024","0.76024","0.76024"
"1643","0.7596","0.7596","0.7596"
"1644","0.75936","0.75936","0.75936"
"1645","0.75876","0.75876","0.75876"
"1646","0.75616","0.75616","0.75616"
"1647","0.7578","0.7578","0.7578"
"1648","0.75748","0.75748","0.75748"
"1649","0.76104","0.76104","0.76104"
"1650","0.75764","0.75764","0.75764"
"1651","0.7608","0.7608","0.7608"
"1652","0.75996","0.75996","0.75996"
"1653","0.76536","0.76536","0.76536"
"1654","0.75988","0.75988","0.75988"
"1655","0.7612","0.7612","0.7612"
"1656","0.7578","0.7578","0.7578"
"1657","0.75868","0.75868","0.75868"
"1658","0.75588","0.75588","0.75588"
"1659","0.75944","0.75944","0.75944"
"1660","0.75672","0.75672","0.75672"
"1661","0.7554","0.7554","0.7554"
"1662","0.75772","0.75772","0.75772"
"1663","0.75848","0.75848","0.75848"
"1664","0.75648","0.75648","0.75648"
"1665","0.75876","0.75876","0.75876"
"1666","0.75692","0.75692","0.75692"
"1667","0.75732","0.75732","0.75732"
"1668","0.75984","0.75984","0.75984"
"1669","0.75708","0.75708","0.75708"
"1670","0.75492","0.75492","0.75492"
"1671","0.76092","0.76092","0.76092"
"1672","0.76004","0.76004","0.76004"
"1673","0.758","0.758","0.758"
"1674","0.75724","0.75724","0.75724"
"1675","0.76116","0.76116","0.76116"
"1676","0.75992","0.75992","0.75992"
"1677","0.75528","0.75528","0.75528"
"1678","0.7602","0.7602","0.7602"
"1679","0.7606","0.7606","0.7606"
"1680","0.75464","0.75464","0.75464"
"1681","0.7608","0.7608","0.7608"
"1682","0.76384","0.76384","0.76384"
"1683","0.7584","0.7584","0.7584"
"1684","0.7568","0.7568","0.7568"
"1685","0.761","0.761","0.761"
"1686","0.75824","0.75824","0.75824"
"1687","0.75988","0.75988","0.75988"
"1688","0.7556","0.7556","0.7556"
"1689","0.7558","0.7558","0.7558"
"1690","0.76164","0.76164","0.76164"
"1691","0.7568","0.7568","0.7568"
"1692","0.7564","0.7564","0.7564"
"1693","0.75792","0.75792","0.75792"
"1694","0.76228","0.76228","0.76228"
"1695","0.7564","0.7564","0.7564"
"1696","0.75468","0.75468","0.75468"
"1697","0.76012","0.76012","0.76012"
"1698","0.75732","0.75732","0.75732"
"1699","0.76128","0.76128","0.76128"
"1700","0.75308","0.75308","0.75308"
"1701","0.75776","0.75776","0.75776"
"1702","0.75788","0.75788","0.75788"
"1703","0.75588","0.75588","0.75588"
"1704","0.75756","0.75756","0.75756"
"1705","0.76144","0.76144","0.76144"
"1706","0.76156","0.76156","0.76156"
"1707","0.75644","0.75644","0.75644"
"1708","0.75828","0.75828","0.75828"
"1709","0.75636","0.75636","0.75636"
"1710","0.75616","0.75616","0.75616"
"1711","0.76016","0.76016","0.76016"
"1712","0.75572","0.75572","0.75572"
"1713","0.75984","0.75984","0.75984"
"1714","0.75828","0.75828","0.75828"
"1715","0.75448","0.75448","0.75448"
"1716","0.7578","0.7578","0.7578"
"1717","0.75644","0.75644","0.75644"
"1718","0.76016","0.76016","0.76016"
"1719","0.76176","0.76176","0.76176"
"1720","0.75608","0.75608","0.75608"
"1721","0.76228","0.76228","0.76228"
"1722","0.7578","0.7578","0.7578"
"1723","0.75436","0.75436","0.75436"
"1724","0.75832","0.75832","0.75832"
"1725","0.75332","0.75332","0.75332"
"1726","0.75932","0.75932","0.75932"
"1727","0.7562","0.7562","0.7562"
"1728","0.75544","0.75544","0.75544"
"1729","0.75844","0.75844","0.75844"
"1730","0.75456","0.75456","0.75456"
"1731","0.7594","0.7594","0.7594"
"1732","0.75876","0.75876","0.75876"
"1733","0.76044","0.76044","0.76044"
"1734","0.76052","0.76052","0.76052"
"1735","0.76268","0.76268","0.76268"
"1736","0.75656","0.75656","0.75656"
"1737","0.75932","0.75932","0.75932"
"1738","0.75488","0.75488","0.75488"
"1739","0.7602","0.7602","0.7602"
"1740","0.757","0.757","0.757"
"1741","0.75948","0.75948","0.75948"
"1742","0.76224","0.76224","0.76224"
"1743","0.75936","0.75936","0.75936"
"1744","0.75752","0.75752","0.75752"
"1745","0.75732","0.75732","0.75732"
"1746","0.7586","0.7586","0.7586"
"1747","0.75824","0.75824","0.75824"
"1748","0.75852","0.75852","0.75852"
"1749","0.76176","0.76176","0.76176"
"1750","0.75156","0.75156","0.75156"
"1751","0.76272","0.76272","0.76272"
"1752","0.7568","0.7568","0.7568"
"1753","0.75392","0.75392","0.75392"
"1754","0.75448","0.75448","0.75448"
"1755","0.75708","0.75708","0.75708"
"1756","0.75744","0.75744","0.75744"
"1757","0.76216","0.76216","0.76216"
"1758","0.7594","0.7594","0.7594"
"1759","0.75704","0.75704","0.75704"
"1760","0.7582","0.7582","0.7582"
"1761","0.75728","0.75728","0.75728"
"1762","0.75796","0.75796","0.75796"
"1763","0.75972","0.75972","0.75972"
"1764","0.75908","0.75908","0.75908"
"1765","0.76044","0.76044","0.76044"
"1766","0.76288","0.76288","0.76288"
"1767","0.7584","0.7584","0.7584"
"1768","0.76096","0.76096","0.76096"
"1769","0.7594","0.7594","0.7594"
"1770","0.7578","0.7578","0.7578"
"1771","0.76076","0.76076","0.76076"
"1772","0.75432","0.75432","0.75432"
"1773","0.75924","0.75924","0.75924"
"1774","0.76072","0.76072","0.76072"
"1775","0.75136","0.75136","0.75136"
"1776","0.76304","0.76304","0.76304"
"1777","0.76016","0.76016","0.76016"
"1778","0.75908","0.75908","0.75908"
"1779","0.76008","0.76008","0.76008"
"1780","0.7588","0.7588","0.7588"
"1781","0.75672","0.75672","0.75672"
"1782","0.75876","0.75876","0.75876"
"1783","0.7542","0.7542","0.7542"
"1784","0.75932","0.75932","0.75932"
"1785","0.7594","0.7594","0.7594"
"1786","0.75768","0.75768","0.75768"
"1787","0.7584","0.7584","0.7584"
"1788","0.75996","0.75996","0.75996"
"1789","0.7584","0.7584","0.7584"
"1790","0.76064","0.76064","0.76064"
"1791","0.7562","0.7562","0.7562"
"1792","0.75756","0.75756","0.75756"
"1793","0.75944","0.75944","0.75944"
"1794","0.75544","0.75544","0.75544"
"1795","0.75596","0.75596","0.75596"
"1796","0.75608","0.75608","0.75608"
"1797","0.75576","0.75576","0.75576"
"1798","0.7618","0.7618","0.7618"
"1799","0.761","0.761","0.761"
"1800","0.7554","0.7554","0.7554"
"1801","0.7604","0.7604","0.7604"
"1802","0.75484","0.75484","0.75484"
"1803","0.75716","0.75716","0.75716"
"1804","0.75784","0.75784","0.75784"
"1805","0.75944","0.75944","0.75944"
"1806","0.75524","0.75524","0.75524"
"1807","0.75284","0.75284","0.75284"
"1808","0.75772","0.75772","0.75772"
"1809","0.7556","0.7556","0.7556"
"1810","0.7588","0.7588","0.7588"
"1811","0.75568","0.75568","0.75568"
"1812","0.7538","0.7538","0.7538"
"1813","0.7602","0.7602","0.7602"
"1814","0.75624","0.75624","0.75624"
"1815","0.7598","0.7598","0.7598"
"1816","0.76348","0.76348","0.76348"
"1817","0.75756","0.75756","0.75756"
"1818","0.76156","0.76156","0.76156"
"1819","0.7562","0.7562","0.7562"
"1820","0.75732","0.75732","0.75732"
"1821","0.75836","0.75836","0.75836"
"1822","0.75676","0.75676","0.75676"
"1823","0.7542","0.7542","0.7542"
"1824","0.76388","0.76388","0.76388"
"1825","0.76228","0.76228","0.76228"
"1826","0.75748","0.75748","0.75748"
"1827","0.75872","0.75872","0.75872"
"1828","0.7546","0.7546","0.7546"
"1829","0.75904","0.75904","0.75904"
"1830","0.74812","0.74812","0.74812"
"1831","0.754","0.754","0.754"
"1832","0.7554","0.7554","0.7554"
"1833","0.7542","0.7542","0.7542"
"1834","0.76056","0.76056","0.76056"
"1835","0.75828","0.75828","0.75828"
"1836","0.75724","0.75724","0.75724"
"1837","0.76092","0.76092","0.76092"
"1838","0.75856","0.75856","0.75856"
"1839","0.75736","0.75736","0.75736"
"1840","0.75904","0.75904","0.75904"
"1841","0.7602","0.7602","0.7602"
"1842","0.75828","0.75828","0.75828"
"1843","0.75864","0.75864","0.75864"
"1844","0.75932","0.75932","0.75932"
"1845","0.7634","0.7634","0.7634"
"1846","0.75704","0.75704","0.75704"
"1847","0.76072","0.76072","0.76072"
"1848","0.7538","0.7538","0.7538"
"1849","0.75944","0.75944","0.75944"
"1850","0.75872","0.75872","0.75872"
"1851","0.7582","0.7582","0.7582"
"1852","0.75516","0.75516","0.75516"
"1853","0.75736","0.75736","0.75736"
"1854","0.75628","0.75628","0.75628"
"1855","0.75804","0.75804","0.75804"
"1856","0.75776","0.75776","0.75776"
"1857","0.7596","0.7596","0.7596"
"1858","0.76144","0.76144","0.76144"
"1859","0.75976","0.75976","0.75976"
"1860","0.75804","0.75804","0.75804"
"1861","0.75828","0.75828","0.75828"
"1862","0.76096","0.76096","0.76096"
"1863","0.7598","0.7598","0.7598"
"1864","0.75752","0.75752","0.75752"
"1865","0.754","0.754","0.754"
"1866","0.75272","0.75272","0.75272"
"1867","0.7612","0.7612","0.7612"
"1868","0.75732","0.75732","0.75732"
"1869","0.75932","0.75932","0.75932"
"1870","0.76272","0.76272","0.76272"
"1871","0.75624","0.75624","0.75624"
"1872","0.75744","0.75744","0.75744"
"1873","0.76236","0.76236","0.76236"
"1874","0.7542","0.7542","0.7542"
"1875","0.75732","0.75732","0.75732"
"1876","0.76008","0.76008","0.76008"
"1877","0.75768","0.75768","0.75768"
"1878","0.76192","0.76192","0.76192"
"1879","0.759","0.759","0.759"
"1880","0.761","0.761","0.761"
"1881","0.76168","0.76168","0.76168"
"1882","0.75952","0.75952","0.75952"
"1883","0.75616","0.75616","0.75616"
"1884","0.75836","0.75836","0.75836"
"1885","0.75708","0.75708","0.75708"
"1886","0.7566","0.7566","0.7566"
"1887","0.75876","0.75876","0.75876"
"1888","0.75604","0.75604","0.75604"
"1889","0.75872","0.75872","0.75872"
"1890","0.75616","0.75616","0.75616"
"1891","0.75776","0.75776","0.75776"
"1892","0.76184","0.76184","0.76184"
"1893","0.7542","0.7542","0.7542"
"1894","0.75508","0.75508","0.75508"
"1895","0.75888","0.75888","0.75888"
"1896","0.75332","0.75332","0.75332"
"1897","0.76024","0.76024","0.76024"
"1898","0.76064","0.76064","0.76064"
"1899","0.7582","0.7582","0.7582"
"1900","0.76216","0.76216","0.76216"
"1901","0.75728","0.75728","0.75728"
"1902","0.75584","0.75584","0.75584"
"1903","0.76044","0.76044","0.76044"
"1904","0.75948","0.75948","0.75948"
"1905","0.764","0.764","0.764"
"1906","0.76088","0.76088","0.76088"
"1907","0.75764","0.75764","0.75764"
"1908","0.75452","0.75452","0.75452"
"1909","0.75956","0.75956","0.75956"
"1910","0.75824","0.75824","0.75824"
"1911","0.75596","0.75596","0.75596"
"1912","0.75452","0.75452","0.75452"
"1913","0.75732","0.75732","0.75732"
"1914","0.75568","0.75568","0.75568"
"1915","0.7584","0.7584","0.7584"
"1916","0.75308","0.75308","0.75308"
"1917","0.75844","0.75844","0.75844"
"1918","0.75592","0.75592","0.75592"
"1919","0.76144","0.76144","0.76144"
"1920","0.76168","0.76168","0.76168"
"1921","0.7634","0.7634","0.7634"
"1922","0.756","0.756","0.756"
"1923","0.7558","0.7558","0.7558"
"1924","0.75808","0.75808","0.75808"
"1925","0.75996","0.75996","0.75996"
"1926","0.75956","0.75956","0.75956"
"1927","0.75708","0.75708","0.75708"
"1928","0.75888","0.75888","0.75888"
"1929","0.7544","0.7544","0.7544"
"1930","0.75644","0.75644","0.75644"
"1931","0.75852","0.75852","0.75852"
"1932","0.761","0.761","0.761"
"1933","0.75852","0.75852","0.75852"
"1934","0.75492","0.75492","0.75492"
"1935","0.76348","0.76348","0.76348"
"1936","0.76332","0.76332","0.76332"
"1937","0.75896","0.75896","0.75896"
"1938","0.75424","0.75424","0.75424"
"1939","0.75984","0.75984","0.75984"
"1940","0.76244","0.76244","0.76244"
"1941","0.75564","0.75564","0.75564"
"1942","0.75824","0.75824","0.75824"
"1943","0.75652","0.75652","0.75652"
"1944","0.75604","0.75604","0.75604"
"1945","0.7586","0.7586","0.7586"
"1946","0.761","0.761","0.761"
"1947","0.75804","0.75804","0.75804"
"1948","0.7578","0.7578","0.7578"
"1949","0.75356","0.75356","0.75356"
"1950","0.758","0.758","0.758"
"1951","0.75708","0.75708","0.75708"
"1952","0.75688","0.75688","0.75688"
"1953","0.75436","0.75436","0.75436"
"1954","0.76136","0.76136","0.76136"
"1955","0.75588","0.75588","0.75588"
"1956","0.75504","0.75504","0.75504"
"1957","0.76124","0.76124","0.76124"
"1958","0.75796","0.75796","0.75796"
"1959","0.75812","0.75812","0.75812"
"1960","0.75964","0.75964","0.75964"
"1961","0.75712","0.75712","0.75712"
"1962","0.75848","0.75848","0.75848"
"1963","0.75904","0.75904","0.75904"
"1964","0.76092","0.76092","0.76092"
"1965","0.7548","0.7548","0.7548"
"1966","0.75656","0.75656","0.75656"
"1967","0.76008","0.76008","0.76008"
"1968","0.75748","0.75748","0.75748"
"1969","0.75388","0.75388","0.75388"
"1970","0.75928","0.75928","0.75928"
"1971","0.75456","0.75456","0.75456"
"1972","0.75364","0.75364","0.75364"
"1973","0.75656","0.75656","0.75656"
"1974","0.75892","0.75892","0.75892"
"1975","0.75448","0.75448","0.75448"
"1976","0.76064","0.76064","0.76064"
"1977","0.76084","0.76084","0.76084"
"1978","0.7588","0.7588","0.7588"
"1979","0.75956","0.75956","0.75956"
"1980","0.7608","0.7608","0.7608"
"1981","0.76064","0.76064","0.76064"
"1982","0.7558","0.7558","0.7558"
"1983","0.75712","0.75712","0.75712"
"1984","0.7606","0.7606","0.7606"
"1985","0.7552","0.7552","0.7552"
"1986","0.75492","0.75492","0.75492"
"1987","0.76248","0.76248","0.76248"
"1988","0.75932","0.75932","0.75932"
"1989","0.75924","0.75924","0.75924"
"1990","0.75912","0.75912","0.75912"
"1991","0.75784","0.75784","0.75784"
"1992","0.75872","0.75872","0.75872"
"1993","0.75568","0.75568","0.75568"
"1994","0.75588","0.75588","0.75588"
"1995","0.75572","0.75572","0.75572"
"1996","0.75688","0.75688","0.75688"
"1997","0.75832","0.75832","0.75832"
"1998","0.76184","0.76184","0.76184"
"1999","0.76052","0.76052","0.76052"
"2000","0.75888","0.75888","0.75888"
"2001","0.75756","0.75756","0.75756"
"2002","0.76068","0.76068","0.76068"
"2003","0.75756","0.75756","0.75756"
"2004","0.7584","0.7584","0.7584"
"2005","0.76456","0.76456","0.76456"
"2006","0.76056","0.76056","0.76056"
"2007","0.7606","0.7606","0.7606"
"2008","0.76116","0.76116","0.76116"
"2009","0.7594","0.7594","0.7594"
"2010","0.75612","0.75612","0.75612"
"2011","0.75828","0.75828","0.75828"
"2012","0.76124","0.76124","0.76124"
"2013","0.75612","0.75612","0.75612"
"2014","0.76184","0.76184","0.76184"
"2015","0.75512","0.75512","0.75512"
"2016","0.75604","0.75604","0.75604"
"2017","0.76328","0.76328","0.76328"
"2018","0.75568","0.75568","0.75568"
"2019","0.75964","0.75964","0.75964"
"2020","0.76336","0.76336","0.76336"
"2021","0.76392","0.76392","0.76392"
"2022","0.75928","0.75928","0.75928"
"2023","0.75724","0.75724","0.75724"
"2024","0.75632","0.75632","0.75632"
"2025","0.7572","0.7572","0.7572"
"2026","0.75476","0.75476","0.75476"
"2027","0.75864","0.75864","0.75864"
"2028","0.75736","0.75736","0.75736"
"2029","0.76388","0.76388","0.76388"
"2030","0.757","0.757","0.757"
"2031","0.75824","0.75824","0.75824"
"2032","0.75916","0.75916","0.75916"
"2033","0.75032","0.75032","0.75032"
"2034","0.75852","0.75852","0.75852"
"2035","0.75836","0.75836","0.75836"
"2036","0.76036","0.76036","0.76036"
"2037","0.75744","0.75744","0.75744"
"2038","0.75816","0.75816","0.75816"
"2039","0.7588","0.7588","0.7588"
"2040","0.75996","0.75996","0.75996"
"2041","0.75892","0.75892","0.75892"
"2042","0.75504","0.75504","0.75504"
"2043","0.75908","0.75908","0.75908"
"2044","0.75936","0.75936","0.75936"
"2045","0.75612","0.75612","0.75612"
"2046","0.76004","0.76004","0.76004"
"2047","0.75812","0.75812","0.75812"
"2048","0.76008","0.76008","0.76008"
"2049","0.75944","0.75944","0.75944"
"2050","0.76152","0.76152","0.76152"
"2051","0.75452","0.75452","0.75452"
"2052","0.75992","0.75992","0.75992"
"2053","0.75748","0.75748","0.75748"
"2054","0.75544","0.75544","0.75544"
"2055","0.7576","0.7576","0.7576"
"2056","0.75812","0.75812","0.75812"
"2057","0.75596","0.75596","0.75596"
"2058","0.76304","0.76304","0.76304"
"2059","0.75976","0.75976","0.75976"
"2060","0.7588","0.7588","0.7588"
"2061","0.75684","0.75684","0.75684"
"2062","0.7542","0.7542","0.7542"
"2063","0.75892","0.75892","0.75892"
"2064","0.75996","0.75996","0.75996"
"2065","0.76164","0.76164","0.76164"
"2066","0.75468","0.75468","0.75468"
"2067","0.75828","0.75828","0.75828"
"2068","0.7556","0.7556","0.7556"
"2069","0.75824","0.75824","0.75824"
"2070","0.7608","0.7608","0.7608"
"2071","0.75928","0.75928","0.75928"
"2072","0.75536","0.75536","0.75536"
"2073","0.75856","0.75856","0.75856"
"2074","0.7616","0.7616","0.7616"
"2075","0.75992","0.75992","0.75992"
"2076","0.76056","0.76056","0.76056"
"2077","0.76228","0.76228","0.76228"
"2078","0.76176","0.76176","0.76176"
"2079","0.75708","0.75708","0.75708"
"2080","0.76068","0.76068","0.76068"
"2081","0.75848","0.75848","0.75848"
"2082","0.76148","0.76148","0.76148"
"2083","0.75628","0.75628","0.75628"
"2084","0.7568","0.7568","0.7568"
"2085","0.76016","0.76016","0.76016"
"2086","0.75828","0.75828","0.75828"
"2087","0.76224","0.76224","0.76224"
"2088","0.75788","0.75788","0.75788"
"2089","0.75736","0.75736","0.75736"
"2090","0.759","0.759","0.759"
"2091","0.76012","0.76012","0.76012"
"2092","0.76268","0.76268","0.76268"
"2093","0.75856","0.75856","0.75856"
"2094","0.7648","0.7648","0.7648"
"2095","0.76056","0.76056","0.76056"
"2096","0.75408","0.75408","0.75408"
"2097","0.75584","0.75584","0.75584"
"2098","0.76168","0.76168","0.76168"
"2099","0.75572","0.75572","0.75572"
"2100","0.5","0.5","0.5"
"2101","0.5054","0.5054","0.5054"
"2102","0.50356","0.50356","0.50356"
"2103","0.54784","0.54784","0.54784"
"2104","0.55576","0.55576","0.55576"
"2105","0.55808","0.55808","0.55808"
"2106","0.55652","0.55652","0.55652"
"2107","0.55336","0.55336","0.55336"
"2108","0.56236","0.56236","0.56236"
"2109","0.72888","0.72888","0.72888"
"2110","0.73036","0.73036","0.73036"
"2111","0.73076","0.73076","0.73076"
"2112","0.72432","0.72432","0.72432"
"2113","0.72748","0.72748","0.72748"
"2114","0.72604","0.72604","0.72604"
"2115","0.72448","0.72448","0.72448"
"2116","0.71628","0.71628","0.71628"
"2117","0.71816","0.71816","0.71816"
"2118","0.71732","0.71732","0.71732"
"2119","0.7126","0.7126","0.7126"
"2120","0.7096","0.7096","0.7096"
"2121","0.71256","0.71256","0.71256"
"2122","0.69712","0.69712","0.69712"
"2123","0.70192","0.70192","0.70192"
"2124","0.70004","0.70004","0.70004"
"2125","0.71572","0.71572","0.71572"
"2126","0.7148","0.7148","0.7148"
"2127","0.717","0.717","0.717"
"2128","0.71808","0.71808","0.71808"
"2129","0.72648","0.72648","0.72648"
"2130","0.73388","0.73388","0.73388"
"2131","0.73388","0.73388","0.73388"
"2132","0.74456","0.74456","0.74456"
