"Step","prior5-4cycle - train_metric","prior5-4cycle - train_metric__MIN","prior5-4cycle - train_metric__MAX"
"1441","0.75792","0.75792","0.75792"
"1442","0.75344","0.75344","0.75344"
"1443","0.75808","0.75808","0.75808"
"1444","0.756","0.756","0.756"
"1445","0.76168","0.76168","0.76168"
"1446","0.76128","0.76128","0.76128"
"1447","0.75888","0.75888","0.75888"
"1448","0.7608","0.7608","0.7608"
"1449","0.76392","0.76392","0.76392"
"1450","0.76048","0.76048","0.76048"
"1451","0.75672","0.75672","0.75672"
"1452","0.7628","0.7628","0.7628"
"1453","0.7624","0.7624","0.7624"
"1454","0.76568","0.76568","0.76568"
"1455","0.75952","0.75952","0.75952"
"1456","0.76408","0.76408","0.76408"
"1457","0.75936","0.75936","0.75936"
"1458","0.75832","0.75832","0.75832"
"1459","0.76408","0.76408","0.76408"
"1460","0.76472","0.76472","0.76472"
"1461","0.77032","0.77032","0.77032"
"1462","0.76464","0.76464","0.76464"
"1463","0.7704","0.7704","0.7704"
"1464","0.76344","0.76344","0.76344"
"1465","0.768","0.768","0.768"
"1466","0.76656","0.76656","0.76656"
"1467","0.76696","0.76696","0.76696"
"1468","0.7592","0.7592","0.7592"
"1469","0.77152","0.77152","0.77152"
"1470","0.76944","0.76944","0.76944"
"1471","0.76512","0.76512","0.76512"
"1472","0.7652","0.7652","0.7652"
"1473","0.76168","0.76168","0.76168"
"1474","0.76976","0.76976","0.76976"
"1475","0.76656","0.76656","0.76656"
"1476","0.76816","0.76816","0.76816"
"1477","0.77384","0.77384","0.77384"
"1478","0.77008","0.77008","0.77008"
"1479","0.76536","0.76536","0.76536"
"1480","0.76584","0.76584","0.76584"
"1481","0.77216","0.77216","0.77216"
"1482","0.76472","0.76472","0.76472"
"1483","0.76944","0.76944","0.76944"
"1484","0.76864","0.76864","0.76864"
"1485","0.76632","0.76632","0.76632"
"1486","0.76408","0.76408","0.76408"
"1487","0.76928","0.76928","0.76928"
"1488","0.7636","0.7636","0.7636"
"1489","0.7676","0.7676","0.7676"
"1490","0.76288","0.76288","0.76288"
"1491","0.76248","0.76248","0.76248"
"1492","0.7656","0.7656","0.7656"
"1493","0.77016","0.77016","0.77016"
"1494","0.76056","0.76056","0.76056"
"1495","0.7716","0.7716","0.7716"
"1496","0.76512","0.76512","0.76512"
"1497","0.76528","0.76528","0.76528"
"1498","0.76976","0.76976","0.76976"
"1499","0.76776","0.76776","0.76776"
"1500","0.7668","0.7668","0.7668"
"1501","0.76864","0.76864","0.76864"
"1502","0.76888","0.76888","0.76888"
"1503","0.76976","0.76976","0.76976"
"1504","0.76408","0.76408","0.76408"
"1505","0.76312","0.76312","0.76312"
"1506","0.7704","0.7704","0.7704"
"1507","0.76664","0.76664","0.76664"
"1508","0.7664","0.7664","0.7664"
"1509","0.76608","0.76608","0.76608"
"1510","0.76832","0.76832","0.76832"
"1511","0.76168","0.76168","0.76168"
"1512","0.76224","0.76224","0.76224"
"1513","0.76312","0.76312","0.76312"
"1514","0.76512","0.76512","0.76512"
"1515","0.774","0.774","0.774"
"1516","0.76472","0.76472","0.76472"
"1517","0.7664","0.7664","0.7664"
"1518","0.7572","0.7572","0.7572"
"1519","0.76112","0.76112","0.76112"
"1520","0.76488","0.76488","0.76488"
"1521","0.76648","0.76648","0.76648"
"1522","0.76088","0.76088","0.76088"
"1523","0.75776","0.75776","0.75776"
"1524","0.76568","0.76568","0.76568"
"1525","0.76328","0.76328","0.76328"
"1526","0.76616","0.76616","0.76616"
"1527","0.77344","0.77344","0.77344"
"1528","0.76688","0.76688","0.76688"
"1529","0.76232","0.76232","0.76232"
"1530","0.76544","0.76544","0.76544"
"1531","0.76768","0.76768","0.76768"
"1532","0.76576","0.76576","0.76576"
"1533","0.7668","0.7668","0.7668"
"1534","0.76744","0.76744","0.76744"
"1535","0.76496","0.76496","0.76496"
"1536","0.76832","0.76832","0.76832"
"1537","0.7712","0.7712","0.7712"
"1538","0.7708","0.7708","0.7708"
"1539","0.76848","0.76848","0.76848"
"1540","0.77096","0.77096","0.77096"
"1541","0.7672","0.7672","0.7672"
"1542","0.76896","0.76896","0.76896"
"1543","0.75928","0.75928","0.75928"
"1544","0.77464","0.77464","0.77464"
"1545","0.76504","0.76504","0.76504"
"1546","0.75784","0.75784","0.75784"
"1547","0.76912","0.76912","0.76912"
"1548","0.77096","0.77096","0.77096"
"1549","0.7632","0.7632","0.7632"
"1550","0.76336","0.76336","0.76336"
"1551","0.76768","0.76768","0.76768"
"1552","0.76408","0.76408","0.76408"
"1553","0.75752","0.75752","0.75752"
"1554","0.7588","0.7588","0.7588"
"1555","0.76544","0.76544","0.76544"
"1556","0.762","0.762","0.762"
"1557","0.75896","0.75896","0.75896"
"1558","0.76616","0.76616","0.76616"
"1559","0.76912","0.76912","0.76912"
"1560","0.76232","0.76232","0.76232"
"1561","0.76832","0.76832","0.76832"
"1562","0.76384","0.76384","0.76384"
"1563","0.77088","0.77088","0.77088"
"1564","0.76776","0.76776","0.76776"
"1565","0.78544","0.78544","0.78544"
"1566","0.76512","0.76512","0.76512"
"1567","0.7824","0.7824","0.7824"
"1568","0.78216","0.78216","0.78216"
"1569","0.78176","0.78176","0.78176"
"1570","0.77992","0.77992","0.77992"
"1571","0.7656","0.7656","0.7656"
"1572","0.78248","0.78248","0.78248"
"1573","0.78336","0.78336","0.78336"
"1574","0.78256","0.78256","0.78256"
"1575","0.762","0.762","0.762"
"1576","0.76664","0.76664","0.76664"
"1577","0.76744","0.76744","0.76744"
"1578","0.7864","0.7864","0.7864"
"1579","0.77584","0.77584","0.77584"
"1580","0.76808","0.76808","0.76808"
"1581","0.77872","0.77872","0.77872"
"1582","0.7828","0.7828","0.7828"
"1583","0.7596","0.7596","0.7596"
"1584","0.77856","0.77856","0.77856"
"1585","0.78352","0.78352","0.78352"
"1586","0.7832","0.7832","0.7832"
"1587","0.78344","0.78344","0.78344"
"1588","0.776","0.776","0.776"
"1589","0.78016","0.78016","0.78016"
"1590","0.78256","0.78256","0.78256"
"1591","0.78512","0.78512","0.78512"
"1592","0.78152","0.78152","0.78152"
"1593","0.7816","0.7816","0.7816"
"1594","0.78224","0.78224","0.78224"
"1595","0.7816","0.7816","0.7816"
"1596","0.784","0.784","0.784"
"1597","0.78408","0.78408","0.78408"
"1598","0.7764","0.7764","0.7764"
"1599","0.77496","0.77496","0.77496"
"1600","0.79072","0.79072","0.79072"
"1601","0.77856","0.77856","0.77856"
"1602","0.77976","0.77976","0.77976"
"1603","0.77336","0.77336","0.77336"
"1604","0.78072","0.78072","0.78072"
"1605","0.77992","0.77992","0.77992"
"1606","0.77824","0.77824","0.77824"
"1607","0.782","0.782","0.782"
"1608","0.778","0.778","0.778"
"1609","0.776","0.776","0.776"
"1610","0.77592","0.77592","0.77592"
"1611","0.78376","0.78376","0.78376"
"1612","0.77976","0.77976","0.77976"
"1613","0.77712","0.77712","0.77712"
"1614","0.77672","0.77672","0.77672"
"1615","0.77472","0.77472","0.77472"
"1616","0.78384","0.78384","0.78384"
"1617","0.77392","0.77392","0.77392"
"1618","0.78744","0.78744","0.78744"
"1619","0.77792","0.77792","0.77792"
"1620","0.77912","0.77912","0.77912"
"1621","0.77304","0.77304","0.77304"
"1622","0.78272","0.78272","0.78272"
"1623","0.77856","0.77856","0.77856"
"1624","0.7804","0.7804","0.7804"
"1625","0.78208","0.78208","0.78208"
"1626","0.77416","0.77416","0.77416"
"1627","0.77464","0.77464","0.77464"
"1628","0.78704","0.78704","0.78704"
"1629","0.78264","0.78264","0.78264"
"1630","0.7776","0.7776","0.7776"
"1631","0.77456","0.77456","0.77456"
"1632","0.77416","0.77416","0.77416"
"1633","0.77856","0.77856","0.77856"
"1634","0.78056","0.78056","0.78056"
"1635","0.77552","0.77552","0.77552"
"1636","0.76744","0.76744","0.76744"
"1637","0.7764","0.7764","0.7764"
"1638","0.77536","0.77536","0.77536"
"1639","0.7788","0.7788","0.7788"
"1640","0.78304","0.78304","0.78304"
"1641","0.77496","0.77496","0.77496"
"1642","0.78304","0.78304","0.78304"
"1643","0.78112","0.78112","0.78112"
"1644","0.77752","0.77752","0.77752"
"1645","0.77528","0.77528","0.77528"
"1646","0.77624","0.77624","0.77624"
"1647","0.77584","0.77584","0.77584"
"1648","0.77024","0.77024","0.77024"
"1649","0.78296","0.78296","0.78296"
"1650","0.77328","0.77328","0.77328"
"1651","0.7836","0.7836","0.7836"
"1652","0.7796","0.7796","0.7796"
"1653","0.77672","0.77672","0.77672"
"1654","0.77632","0.77632","0.77632"
"1655","0.78008","0.78008","0.78008"
"1656","0.78008","0.78008","0.78008"
"1657","0.77544","0.77544","0.77544"
"1658","0.77664","0.77664","0.77664"
"1659","0.77768","0.77768","0.77768"
"1660","0.78192","0.78192","0.78192"
"1661","0.7764","0.7764","0.7764"
"1662","0.776","0.776","0.776"
"1663","0.78088","0.78088","0.78088"
"1664","0.77872","0.77872","0.77872"
"1665","0.78232","0.78232","0.78232"
"1666","0.78032","0.78032","0.78032"
"1667","0.78464","0.78464","0.78464"
"1668","0.78384","0.78384","0.78384"
"1669","0.78296","0.78296","0.78296"
"1670","0.77616","0.77616","0.77616"
"1671","0.77872","0.77872","0.77872"
"1672","0.77528","0.77528","0.77528"
"1673","0.77592","0.77592","0.77592"
"1674","0.77352","0.77352","0.77352"
"1675","0.77584","0.77584","0.77584"
"1676","0.77512","0.77512","0.77512"
"1677","0.77976","0.77976","0.77976"
"1678","0.778","0.778","0.778"
"1679","0.7812","0.7812","0.7812"
"1680","0.77776","0.77776","0.77776"
"1681","0.7752","0.7752","0.7752"
"1682","0.77944","0.77944","0.77944"
"1683","0.78552","0.78552","0.78552"
"1684","0.77912","0.77912","0.77912"
"1685","0.77808","0.77808","0.77808"
"1686","0.77768","0.77768","0.77768"
"1687","0.77736","0.77736","0.77736"
"1688","0.77848","0.77848","0.77848"
"1689","0.78184","0.78184","0.78184"
"1690","0.77928","0.77928","0.77928"
"1691","0.78072","0.78072","0.78072"
"1692","0.77952","0.77952","0.77952"
"1693","0.77808","0.77808","0.77808"
"1694","0.77888","0.77888","0.77888"
"1695","0.78624","0.78624","0.78624"
"1696","0.78704","0.78704","0.78704"
"1697","0.78224","0.78224","0.78224"
"1698","0.78016","0.78016","0.78016"
"1699","0.77592","0.77592","0.77592"
"1700","0.78288","0.78288","0.78288"
"1701","0.77712","0.77712","0.77712"
"1702","0.78792","0.78792","0.78792"
"1703","0.78152","0.78152","0.78152"
"1704","0.78032","0.78032","0.78032"
"1705","0.784","0.784","0.784"
"1706","0.77688","0.77688","0.77688"
"1707","0.77928","0.77928","0.77928"
"1708","0.7856","0.7856","0.7856"
"1709","0.77696","0.77696","0.77696"
"1710","0.77352","0.77352","0.77352"
"1711","0.77832","0.77832","0.77832"
"1712","0.7808","0.7808","0.7808"
"1713","0.77712","0.77712","0.77712"
"1714","0.77344","0.77344","0.77344"
"1715","0.77824","0.77824","0.77824"
"1716","0.778","0.778","0.778"
"1717","0.7788","0.7788","0.7788"
"1718","0.7816","0.7816","0.7816"
"1719","0.77784","0.77784","0.77784"
"1720","0.78408","0.78408","0.78408"
"1721","0.77912","0.77912","0.77912"
"1722","0.77696","0.77696","0.77696"
"1723","0.78776","0.78776","0.78776"
"1724","0.77376","0.77376","0.77376"
"1725","0.78128","0.78128","0.78128"
"1726","0.77776","0.77776","0.77776"
"1727","0.78384","0.78384","0.78384"
"1728","0.77856","0.77856","0.77856"
"1729","0.782","0.782","0.782"
"1730","0.78168","0.78168","0.78168"
"1731","0.77848","0.77848","0.77848"
"1732","0.7792","0.7792","0.7792"
"1733","0.78104","0.78104","0.78104"
"1734","0.78792","0.78792","0.78792"
"1735","0.78032","0.78032","0.78032"
"1736","0.7792","0.7792","0.7792"
"1737","0.7812","0.7812","0.7812"
"1738","0.77752","0.77752","0.77752"
"1739","0.7836","0.7836","0.7836"
"1740","0.78168","0.78168","0.78168"
"1741","0.77512","0.77512","0.77512"
"1742","0.78128","0.78128","0.78128"
"1743","0.79216","0.79216","0.79216"
"1744","0.7792","0.7792","0.7792"
"1745","0.78592","0.78592","0.78592"
"1746","0.78536","0.78536","0.78536"
"1747","0.77832","0.77832","0.77832"
"1748","0.7836","0.7836","0.7836"
"1749","0.78464","0.78464","0.78464"
"1750","0.77432","0.77432","0.77432"
"1751","0.77576","0.77576","0.77576"
"1752","0.78184","0.78184","0.78184"
"1753","0.784","0.784","0.784"
"1754","0.77984","0.77984","0.77984"
"1755","0.77984","0.77984","0.77984"
"1756","0.78128","0.78128","0.78128"
"1757","0.77664","0.77664","0.77664"
"1758","0.77744","0.77744","0.77744"
"1759","0.79144","0.79144","0.79144"
"1760","0.7852","0.7852","0.7852"
"1761","0.78544","0.78544","0.78544"
"1762","0.78152","0.78152","0.78152"
"1763","0.78224","0.78224","0.78224"
"1764","0.78672","0.78672","0.78672"
"1765","0.77592","0.77592","0.77592"
"1766","0.78896","0.78896","0.78896"
"1767","0.78632","0.78632","0.78632"
"1768","0.77296","0.77296","0.77296"
"1769","0.7776","0.7776","0.7776"
"1770","0.78072","0.78072","0.78072"
"1771","0.78544","0.78544","0.78544"
"1772","0.77688","0.77688","0.77688"
"1773","0.77536","0.77536","0.77536"
"1774","0.78808","0.78808","0.78808"
"1775","0.78352","0.78352","0.78352"
"1776","0.79032","0.79032","0.79032"
"1777","0.78416","0.78416","0.78416"
"1778","0.78408","0.78408","0.78408"
"1779","0.77968","0.77968","0.77968"
"1780","0.78512","0.78512","0.78512"
"1781","0.78152","0.78152","0.78152"
"1782","0.78592","0.78592","0.78592"
"1783","0.79248","0.79248","0.79248"
"1784","0.77832","0.77832","0.77832"
"1785","0.78768","0.78768","0.78768"
"1786","0.7812","0.7812","0.7812"
"1787","0.78496","0.78496","0.78496"
"1788","0.77912","0.77912","0.77912"
"1789","0.7792","0.7792","0.7792"
"1790","0.7828","0.7828","0.7828"
"1791","0.78256","0.78256","0.78256"
"1792","0.77688","0.77688","0.77688"
"1793","0.77904","0.77904","0.77904"
"1794","0.77536","0.77536","0.77536"
"1795","0.78752","0.78752","0.78752"
"1796","0.78072","0.78072","0.78072"
"1797","0.78192","0.78192","0.78192"
"1798","0.7828","0.7828","0.7828"
"1799","0.78176","0.78176","0.78176"
"1800","0.78512","0.78512","0.78512"
"1801","0.7804","0.7804","0.7804"
"1802","0.77728","0.77728","0.77728"
"1803","0.78776","0.78776","0.78776"
"1804","0.77744","0.77744","0.77744"
"1805","0.78624","0.78624","0.78624"
"1806","0.78584","0.78584","0.78584"
"1807","0.78528","0.78528","0.78528"
"1808","0.78232","0.78232","0.78232"
"1809","0.78136","0.78136","0.78136"
"1810","0.78152","0.78152","0.78152"
"1811","0.78488","0.78488","0.78488"
"1812","0.78864","0.78864","0.78864"
"1813","0.78176","0.78176","0.78176"
"1814","0.78048","0.78048","0.78048"
"1815","0.78272","0.78272","0.78272"
"1816","0.78912","0.78912","0.78912"
"1817","0.7804","0.7804","0.7804"
"1818","0.77648","0.77648","0.77648"
"1819","0.77704","0.77704","0.77704"
"1820","0.78624","0.78624","0.78624"
"1821","0.79032","0.79032","0.79032"
"1822","0.78144","0.78144","0.78144"
"1823","0.77552","0.77552","0.77552"
"1824","0.78264","0.78264","0.78264"
"1825","0.7872","0.7872","0.7872"
"1826","0.78856","0.78856","0.78856"
"1827","0.77952","0.77952","0.77952"
"1828","0.77976","0.77976","0.77976"
"1829","0.78256","0.78256","0.78256"
"1830","0.78624","0.78624","0.78624"
"1831","0.78272","0.78272","0.78272"
"1832","0.78328","0.78328","0.78328"
"1833","0.78504","0.78504","0.78504"
"1834","0.77888","0.77888","0.77888"
"1835","0.77672","0.77672","0.77672"
"1836","0.78584","0.78584","0.78584"
"1837","0.78376","0.78376","0.78376"
"1838","0.7796","0.7796","0.7796"
"1839","0.7864","0.7864","0.7864"
"1840","0.77448","0.77448","0.77448"
"1841","0.78664","0.78664","0.78664"
"1842","0.77856","0.77856","0.77856"
"1843","0.78576","0.78576","0.78576"
"1844","0.78848","0.78848","0.78848"
"1845","0.7812","0.7812","0.7812"
"1846","0.78824","0.78824","0.78824"
"1847","0.77968","0.77968","0.77968"
"1848","0.78784","0.78784","0.78784"
"1849","0.78704","0.78704","0.78704"
"1850","0.78256","0.78256","0.78256"
"1851","0.78776","0.78776","0.78776"
"1852","0.7832","0.7832","0.7832"
"1853","0.78872","0.78872","0.78872"
"1854","0.78768","0.78768","0.78768"
"1855","0.78888","0.78888","0.78888"
"1856","0.78672","0.78672","0.78672"
"1857","0.77808","0.77808","0.77808"
"1858","0.78256","0.78256","0.78256"
"1859","0.78208","0.78208","0.78208"
"1860","0.7736","0.7736","0.7736"
"1861","0.79064","0.79064","0.79064"
"1862","0.78368","0.78368","0.78368"
"1863","0.78864","0.78864","0.78864"
"1864","0.77784","0.77784","0.77784"
"1865","0.78776","0.78776","0.78776"
"1866","0.78784","0.78784","0.78784"
"1867","0.78432","0.78432","0.78432"
"1868","0.78336","0.78336","0.78336"
"1869","0.7824","0.7824","0.7824"
"1870","0.7864","0.7864","0.7864"
"1871","0.78384","0.78384","0.78384"
"1872","0.78144","0.78144","0.78144"
"1873","0.78576","0.78576","0.78576"
"1874","0.78664","0.78664","0.78664"
"1875","0.7812","0.7812","0.7812"
"1876","0.77992","0.77992","0.77992"
"1877","0.78504","0.78504","0.78504"
"1878","0.7864","0.7864","0.7864"
"1879","0.78376","0.78376","0.78376"
"1880","0.78648","0.78648","0.78648"
"1881","0.78144","0.78144","0.78144"
"1882","0.78704","0.78704","0.78704"
"1883","0.78424","0.78424","0.78424"
"1884","0.77424","0.77424","0.77424"
"1885","0.78264","0.78264","0.78264"
"1886","0.78528","0.78528","0.78528"
"1887","0.78528","0.78528","0.78528"
"1888","0.78136","0.78136","0.78136"
"1889","0.786","0.786","0.786"
"1890","0.78272","0.78272","0.78272"
"1891","0.788","0.788","0.788"
"1892","0.78992","0.78992","0.78992"
"1893","0.78056","0.78056","0.78056"
"1894","0.78688","0.78688","0.78688"
"1895","0.78368","0.78368","0.78368"
"1896","0.78624","0.78624","0.78624"
"1897","0.78672","0.78672","0.78672"
"1898","0.78408","0.78408","0.78408"
"1899","0.7856","0.7856","0.7856"
"1900","0.7828","0.7828","0.7828"
"1901","0.78688","0.78688","0.78688"
"1902","0.78312","0.78312","0.78312"
"1903","0.78424","0.78424","0.78424"
"1904","0.78256","0.78256","0.78256"
"1905","0.78656","0.78656","0.78656"
"1906","0.78576","0.78576","0.78576"
"1907","0.78752","0.78752","0.78752"
"1908","0.78696","0.78696","0.78696"
"1909","0.78488","0.78488","0.78488"
"1910","0.78408","0.78408","0.78408"
"1911","0.78568","0.78568","0.78568"
"1912","0.79096","0.79096","0.79096"
"1913","0.78824","0.78824","0.78824"
"1914","0.79064","0.79064","0.79064"
"1915","0.77912","0.77912","0.77912"
"1916","0.7856","0.7856","0.7856"
"1917","0.79088","0.79088","0.79088"
"1918","0.78792","0.78792","0.78792"
"1919","0.78584","0.78584","0.78584"
"1920","0.78552","0.78552","0.78552"
"1921","0.778","0.778","0.778"
"1922","0.78344","0.78344","0.78344"
"1923","0.78232","0.78232","0.78232"
"1924","0.78184","0.78184","0.78184"
"1925","0.78608","0.78608","0.78608"
"1926","0.78936","0.78936","0.78936"
"1927","0.78704","0.78704","0.78704"
"1928","0.78864","0.78864","0.78864"
"1929","0.78856","0.78856","0.78856"
"1930","0.7832","0.7832","0.7832"
"1931","0.78624","0.78624","0.78624"
"1932","0.78448","0.78448","0.78448"
"1933","0.7888","0.7888","0.7888"
"1934","0.78128","0.78128","0.78128"
"1935","0.78416","0.78416","0.78416"
"1936","0.78992","0.78992","0.78992"
"1937","0.78736","0.78736","0.78736"
"1938","0.79136","0.79136","0.79136"
"1939","0.79096","0.79096","0.79096"
"1940","0.78696","0.78696","0.78696"
"1941","0.78608","0.78608","0.78608"
"1942","0.78656","0.78656","0.78656"
"1943","0.78584","0.78584","0.78584"
"1944","0.78752","0.78752","0.78752"
"1945","0.78248","0.78248","0.78248"
"1946","0.78648","0.78648","0.78648"
"1947","0.79032","0.79032","0.79032"
"1948","0.7872","0.7872","0.7872"
"1949","0.78536","0.78536","0.78536"
"1950","0.78808","0.78808","0.78808"
"1951","0.782","0.782","0.782"
"1952","0.78848","0.78848","0.78848"
"1953","0.78776","0.78776","0.78776"
"1954","0.78656","0.78656","0.78656"
"1955","0.78328","0.78328","0.78328"
"1956","0.78784","0.78784","0.78784"
"1957","0.7824","0.7824","0.7824"
"1958","0.79","0.79","0.79"
"1959","0.78528","0.78528","0.78528"
"1960","0.7836","0.7836","0.7836"
"1961","0.78224","0.78224","0.78224"
"1962","0.78728","0.78728","0.78728"
"1963","0.78408","0.78408","0.78408"
"1964","0.78584","0.78584","0.78584"
"1965","0.78392","0.78392","0.78392"
"1966","0.78664","0.78664","0.78664"
"1967","0.7832","0.7832","0.7832"
"1968","0.7816","0.7816","0.7816"
"1969","0.78832","0.78832","0.78832"
"1970","0.78624","0.78624","0.78624"
"1971","0.7868","0.7868","0.7868"
"1972","0.78848","0.78848","0.78848"
"1973","0.7876","0.7876","0.7876"
"1974","0.78832","0.78832","0.78832"
"1975","0.784","0.784","0.784"
"1976","0.78672","0.78672","0.78672"
"1977","0.78936","0.78936","0.78936"
"1978","0.78944","0.78944","0.78944"
"1979","0.78752","0.78752","0.78752"
"1980","0.7856","0.7856","0.7856"
"1981","0.78984","0.78984","0.78984"
"1982","0.78992","0.78992","0.78992"
"1983","0.78136","0.78136","0.78136"
"1984","0.7808","0.7808","0.7808"
"1985","0.7848","0.7848","0.7848"
"1986","0.7876","0.7876","0.7876"
"1987","0.78536","0.78536","0.78536"
"1988","0.78832","0.78832","0.78832"
"1989","0.78952","0.78952","0.78952"
"1990","0.79088","0.79088","0.79088"
"1991","0.77888","0.77888","0.77888"
"1992","0.78664","0.78664","0.78664"
"1993","0.78744","0.78744","0.78744"
"1994","0.78696","0.78696","0.78696"
"1995","0.79104","0.79104","0.79104"
"1996","0.78864","0.78864","0.78864"
"1997","0.78728","0.78728","0.78728"
"1998","0.78952","0.78952","0.78952"
"1999","0.78304","0.78304","0.78304"
"2000","0.78704","0.78704","0.78704"
"2001","0.7808","0.7808","0.7808"
"2002","0.78632","0.78632","0.78632"
"2003","0.78904","0.78904","0.78904"
"2004","0.7852","0.7852","0.7852"
"2005","0.78464","0.78464","0.78464"
"2006","0.78512","0.78512","0.78512"
"2007","0.78696","0.78696","0.78696"
"2008","0.7904","0.7904","0.7904"
"2009","0.79192","0.79192","0.79192"
"2010","0.78688","0.78688","0.78688"
"2011","0.7848","0.7848","0.7848"
"2012","0.78944","0.78944","0.78944"
"2013","0.78464","0.78464","0.78464"
"2014","0.78824","0.78824","0.78824"
"2015","0.79064","0.79064","0.79064"
"2016","0.7892","0.7892","0.7892"
"2017","0.78792","0.78792","0.78792"
"2018","0.78256","0.78256","0.78256"
"2019","0.78808","0.78808","0.78808"
"2020","0.78488","0.78488","0.78488"
"2021","0.78824","0.78824","0.78824"
"2022","0.78704","0.78704","0.78704"
"2023","0.78864","0.78864","0.78864"
"2024","0.78568","0.78568","0.78568"
"2025","0.78992","0.78992","0.78992"
"2026","0.78704","0.78704","0.78704"
"2027","0.78784","0.78784","0.78784"
"2028","0.78952","0.78952","0.78952"
"2029","0.78856","0.78856","0.78856"
"2030","0.78792","0.78792","0.78792"
"2031","0.7828","0.7828","0.7828"
"2032","0.78608","0.78608","0.78608"
"2033","0.78976","0.78976","0.78976"
"2034","0.7828","0.7828","0.7828"
"2035","0.78736","0.78736","0.78736"
"2036","0.78648","0.78648","0.78648"
"2037","0.78568","0.78568","0.78568"
"2038","0.79456","0.79456","0.79456"
"2039","0.78576","0.78576","0.78576"
"2040","0.78912","0.78912","0.78912"
"2041","0.78368","0.78368","0.78368"
"2042","0.77808","0.77808","0.77808"
"2043","0.78744","0.78744","0.78744"
"2044","0.78392","0.78392","0.78392"
"2045","0.78584","0.78584","0.78584"
"2046","0.79064","0.79064","0.79064"
"2047","0.79072","0.79072","0.79072"
"2048","0.79192","0.79192","0.79192"
"2049","0.79024","0.79024","0.79024"
"2050","0.79024","0.79024","0.79024"
"2051","0.79664","0.79664","0.79664"
"2052","0.78624","0.78624","0.78624"
"2053","0.79064","0.79064","0.79064"
"2054","0.7904","0.7904","0.7904"
"2055","0.79632","0.79632","0.79632"
"2056","0.7856","0.7856","0.7856"
"2057","0.7848","0.7848","0.7848"
"2058","0.7912","0.7912","0.7912"
"2059","0.78696","0.78696","0.78696"
"2060","0.78024","0.78024","0.78024"
"2061","0.79096","0.79096","0.79096"
"2062","0.78392","0.78392","0.78392"
"2063","0.78792","0.78792","0.78792"
"2064","0.79096","0.79096","0.79096"
"2065","0.79296","0.79296","0.79296"
"2066","0.78952","0.78952","0.78952"
"2067","0.7932","0.7932","0.7932"
"2068","0.78824","0.78824","0.78824"
"2069","0.78832","0.78832","0.78832"
"2070","0.78544","0.78544","0.78544"
"2071","0.7864","0.7864","0.7864"
"2072","0.78496","0.78496","0.78496"
"2073","0.78144","0.78144","0.78144"
"2074","0.78784","0.78784","0.78784"
"2075","0.79176","0.79176","0.79176"
"2076","0.7872","0.7872","0.7872"
"2077","0.79048","0.79048","0.79048"
"2078","0.78696","0.78696","0.78696"
"2079","0.78632","0.78632","0.78632"
"2080","0.78688","0.78688","0.78688"
"2081","0.78744","0.78744","0.78744"
"2082","0.78728","0.78728","0.78728"
"2083","0.78808","0.78808","0.78808"
"2084","0.78896","0.78896","0.78896"
"2085","0.78952","0.78952","0.78952"
"2086","0.788","0.788","0.788"
"2087","0.7832","0.7832","0.7832"
"2088","0.78848","0.78848","0.78848"
"2089","0.78136","0.78136","0.78136"
"2090","0.79136","0.79136","0.79136"
"2091","0.7952","0.7952","0.7952"
"2092","0.78808","0.78808","0.78808"
"2093","0.78912","0.78912","0.78912"
"2094","0.7804","0.7804","0.7804"
"2095","0.7916","0.7916","0.7916"
"2096","0.78904","0.78904","0.78904"
"2097","0.79016","0.79016","0.79016"
"2098","0.78624","0.78624","0.78624"
"2099","0.78232","0.78232","0.78232"
"2100","0.49168","0.49168","0.49168"
"2101","0.5","0.5","0.5"
"2102","0.56608","0.56608","0.56608"
"2103","0.55992","0.55992","0.55992"
"2104","0.56472","0.56472","0.56472"
"2105","0.75848","0.75848","0.75848"
"2106","0.74768","0.74768","0.74768"
"2107","0.7488","0.7488","0.7488"
"2108","0.74624","0.74624","0.74624"
"2109","0.74616","0.74616","0.74616"
"2110","0.74648","0.74648","0.74648"
"2111","0.76456","0.76456","0.76456"
"2112","0.764","0.764","0.764"
"2113","0.76576","0.76576","0.76576"
"2114","0.7656","0.7656","0.7656"
"2115","0.76512","0.76512","0.76512"
"2116","0.76392","0.76392","0.76392"
"2117","0.75888","0.75888","0.75888"
"2118","0.7612","0.7612","0.7612"
"2119","0.7704","0.7704","0.7704"
"2120","0.7712","0.7712","0.7712"
"2121","0.76672","0.76672","0.76672"
"2122","0.78656","0.78656","0.78656"
"2123","0.77768","0.77768","0.77768"
"2124","0.77624","0.77624","0.77624"
"2125","0.77576","0.77576","0.77576"
"2126","0.78504","0.78504","0.78504"
"2127","0.77904","0.77904","0.77904"
"2128","0.77944","0.77944","0.77944"
"2129","0.78128","0.78128","0.78128"
"2130","0.77424","0.77424","0.77424"
"2131","0.7824","0.7824","0.7824"
"2132","0.78576","0.78576","0.78576"
"2133","0.78384","0.78384","0.78384"
"2134","0.77568","0.77568","0.77568"
"2135","0.78096","0.78096","0.78096"
"2136","0.7832","0.7832","0.7832"
"2137","0.77792","0.77792","0.77792"
"2138","0.77664","0.77664","0.77664"
"2139","0.77928","0.77928","0.77928"
"2140","0.77744","0.77744","0.77744"
"2141","0.77648","0.77648","0.77648"
